arm,index,image_id,category,label,area_ratio,size_stratum,connected_components,boundary_area_ratio,pixel_auroc,pixel_ap,image_score,normal_tail_p99,anomaly_tail_p01,raw_final_l1
A,1887,fryum/Data/Images/Normal/352.JPG,fryum,0,0.0,normal,0,0.0,,,0.5670533776283264,1.1913077457847976e-07,,4.074635944562033e-05
A,1888,fryum/Data/Images/Anomaly/048.JPG,fryum,1,0.16897109464677032,large,1,0.19014534947837403,0.9730425470069257,0.8341063754764516,0.5936859250068665,1.1670173307720688e-06,6.501615956722162e-08,0.0008335821912623942
A,1889,fryum/Data/Images/Anomaly/003.JPG,fryum,1,0.005318197403139488,large,4,0.5928521373510862,0.9937842817558555,0.6568021356239837,0.6642418503761292,0.00011679303861455992,1.1962982171098702e-05,0.004996211733669043
A,1890,fryum/Data/Images/Anomaly/052.JPG,fryum,1,0.14151920812152471,large,1,0.18247175624786033,0.9737284752234974,0.812885230264861,0.6790875792503357,0.00021396239753812551,5.744180953115574e-08,0.010774052701890469
A,1891,fryum/Data/Images/Anomaly/055.JPG,fryum,1,0.1585247685633786,large,1,0.18553695693059996,0.9700421263591823,0.7969516531372723,0.5804076194763184,1.3385005104282754e-07,2.4209182214463e-08,0.00012904626782983541
H,1892,fryum/Data/Images/Anomaly/030.JPG,fryum,1,0.00014534667044319554,small,2,1.0,0.9976539491346507,0.1692916684232874,0.7579367756843567,3.619283575062582e-07,1.7948425465874607e-06,0.0004207190067972988
H,1893,fryum/Data/Images/Normal/402.JPG,fryum,0,0.0,normal,0,0.0,,,0.4276406466960907,7.06001728190131e-08,,5.774435152261503e-09
H,1894,fryum/Data/Images/Normal/181.JPG,fryum,0,0.0,normal,0,0.0,,,0.46471649408340454,8.609695356653901e-08,,9.18304010610882e-09
H,1895,fryum/Data/Images/Anomaly/085.JPG,fryum,1,0.0003577764195524813,small,15,1.0,0.9954076693459792,0.07502174126333484,0.7615950107574463,1.194160745399131e-06,1.257405131127598e-07,0.0011250843526795506
H,1896,fryum/Data/Images/Anomaly/067.JPG,fryum,1,0.004334312249370164,large,1,0.40842648323301806,0.9998066224461255,0.9617391516339233,0.7832851409912109,2.0954706997144967e-05,0.0008889739983715117,0.003706869203597307
H,1897,fryum/Data/Images/Anomaly/059.JPG,fryum,1,0.20461829728238995,large,1,0.21040361358006704,0.9804859022261097,0.893672824386371,0.8636248707771301,0.8012049794197083,0.02442321553826332,0.06508155167102814
H,1898,fryum/Data/Images/Normal/098.JPG,fryum,0,0.0,normal,0,0.0,,,0.43488919734954834,1.4437253526011773e-07,,1.9538838103017042e-08
H,1899,fryum/Data/Images/Normal/228.JPG,fryum,0,0.0,normal,0,0.0,,,0.44921210408210754,1.1814076827931785e-07,,1.396328563885163e-08
H,1900,fryum/Data/Images/Anomaly/008.JPG,fryum,1,0.006797751971497145,large,2,0.6080043859649122,0.9974496107764722,0.6685465530128807,0.8694589734077454,0.0006859968998469412,6.63450628053397e-05,0.005195636302232742
H,1901,fryum/Data/Images/Anomaly/056.JPG,fryum,1,0.15420163682711946,large,3,0.19595901005413766,0.9861999134930501,0.9062522363472484,0.8594779372215271,0.02034822478890419,0.00015622490900568664,0.03214256092905998
H,1902,fryum/Data/Images/Anomaly/070.JPG,fryum,1,0.004062253097002132,large,1,0.41376146788990825,0.9958650368130793,0.39758210305867947,0.8072442412376404,7.50656909076497e-05,4.326740963733755e-05,0.0031654543709009886
H,1903,fryum/Data/Images/Anomaly/046.JPG,fryum,1,0.16044036314306584,large,1,0.1819047619047619,0.9866699696517206,0.9112955592042746,0.8396235704421997,0.005595265422016382,5.146960756974295e-05,0.02165190875530243
H,1904,fryum/Data/Images/Normal/012.JPG,fryum,0,0.0,normal,0,0.0,,,0.4066563844680786,7.131207979682586e-08,,7.3899095731633224e-09
H,1905,fryum/Data/Images/Anomaly/065.JPG,fryum,1,0.0007490943784380078,small,3,0.8308457711442786,0.9977833742043429,0.32638484797949696,0.7674877643585205,3.7629117286996916e-05,0.0007721386500634253,0.0024507110938429832
H,1906,fryum/Data/Images/Anomaly/090.JPG,fryum,1,0.00029069334088639107,small,1,1.0,0.9974322029702165,0.2522285671460093,0.4230403006076813,7.186845607520809e-08,4.864762814804635e-08,7.885035735455403e-09
H,1907,fryum/Data/Images/Anomaly/066.JPG,fryum,1,0.0022659173238323816,medium,1,0.5641447368421053,0.9992522454568904,0.7619530687961084,0.7715467810630798,3.689830919029191e-05,0.0001077232591342181,0.0023248728830367327
H,1908,fryum/Data/Images/Anomaly/002.JPG,fryum,1,0.01033452095228157,large,2,0.6126938333934367,0.9964419889458646,0.7957329388025985,0.8677738904953003,0.0010550939477980137,7.658981485292315e-05,0.0058016604743897915
H,1909,fryum/Data/Images/Normal/337.JPG,fryum,0,0.0,normal,0,0.0,,,0.4223766624927521,4.9409425884050506e-08,,1.4729633512899909e-08
H,1910,fryum/Data/Images/Anomaly/034.JPG,fryum,1,5.9629403258746885e-05,small,1,1.0,0.9993575480418027,0.04409680706612744,0.7400988936424255,2.904262430547533e-07,8.05734885034326e-07,0.00015639624325558543
H,1911,fryum/Data/Images/Anomaly/080.JPG,fryum,1,0.0005552988178470804,small,35,1.0,0.9371126987473746,0.017155763079918642,0.7636727094650269,0.0007346845814026892,6.83034568282892e-06,0.002162089105695486
H,1912,fryum/Data/Images/Anomaly/083.JPG,fryum,1,0.0010323340439170555,small,19,0.9963898916967509,0.9916842268313335,0.13794771566843245,0.7709854245185852,9.364943252876401e-06,3.4765903933475784e-07,0.0017512538470327854
H,1913,fryum/Data/Images/Normal/239.JPG,fryum,0,0.0,normal,0,0.0,,,0.40906578302383423,4.776054041144562e-08,,3.383995306194265e-09
H,1914,fryum/Data/Images/Anomaly/098.JPG,fryum,1,0.0017777015846513916,medium,10,0.9811320754716981,0.9340929592466816,0.013213435349361142,0.49728575348854065,7.281960279215127e-08,2.068404114652367e-08,1.2574945529308934e-08
H,1915,fryum/Data/Images/Anomaly/013.JPG,fryum,1,0.0004993962522920051,small,1,1.0,0.9694635764464155,0.2684076935487961,0.5738863348960876,5.120428525628995e-08,1.0150261076091738e-08,1.851874458225211e-07
H,1916,fryum/Data/Images/Normal/245.JPG,fryum,0,0.0,normal,0,0.0,,,0.4069693684577942,1.0230554181589468e-07,,1.775313052121419e-08
H,1917,fryum/Data/Images/Anomaly/062.JPG,fryum,1,0.0013975641388768803,medium,2,0.7813333333333333,0.9988365248610742,0.41254012369512627,0.7894920706748962,5.453742778627202e-05,0.0011820804793387651,0.004138378892093897
H,1918,fryum/Data/Images/Normal/148.JPG,fryum,0,0.0,normal,0,0.0,,,0.4140007495880127,1.7399520402250346e-07,,5.670221625564409e-08
H,1919,fryum/Data/Images/Normal/087.JPG,fryum,0,0.0,normal,0,0.0,,,0.4481503665447235,4.975189682454584e-08,,6.8585301882251315e-09
H,1920,fryum/Data/Images/Anomaly/011.JPG,fryum,1,0.0026311474187922066,medium,1,0.5169971671388102,0.9977237173098852,0.39793299666608933,0.8212348222732544,0.0012688137358054519,0.002304323483258486,0.005247917026281357
H,1921,fryum/Data/Images/Normal/244.JPG,fryum,0,0.0,normal,0,0.0,,,0.4223903715610504,9.768881881200286e-08,,1.3319393588062667e-08
H,1922,fryum/Data/Images/Normal/467.JPG,fryum,0,0.0,normal,0,0.0,,,0.4155021011829376,3.1950236234479235e-08,,3.160457451301113e-09
H,1923,fryum/Data/Images/Anomaly/005.JPG,fryum,1,0.012510994171225831,large,5,0.6321120047661603,0.9945885505524572,0.6634542433986522,0.8295881152153015,0.0015223952941596508,2.156694608856924e-05,0.008256494998931885
H,1924,fryum/Data/Images/Anomaly/043.JPG,fryum,1,0.14158256436248715,large,1,0.2192945511976836,0.9833576168832712,0.8444471051943222,0.8656339049339294,0.31398460268974304,0.005239316262304783,0.04841655120253563
H,1925,fryum/Data/Images/Normal/487.JPG,fryum,0,0.0,normal,0,0.0,,,0.419320285320282,7.476000263295646e-08,,8.402533779872101e-09
H,1926,fryum/Data/Images/Anomaly/010.JPG,fryum,1,0.0020795754386487976,medium,2,0.9874551971326165,0.8341856295539917,0.005761686723521842,0.4760153889656067,5.4941867944080514e-08,9.293806613186462e-09,9.172958392866803e-09
H,1927,fryum/Data/Images/Normal/342.JPG,fryum,0,0.0,normal,0,0.0,,,0.42801737785339355,3.8168003868577216e-08,,4.961110633416865e-09
H,1928,fryum/Data/Images/Normal/307.JPG,fryum,0,0.0,normal,0,0.0,,,0.40637069940567017,6.972947375061267e-08,,6.861046397688142e-09
H,1929,fryum/Data/Images/Anomaly/087.JPG,fryum,1,0.00019379556059092738,small,5,1.0,0.9920894006542154,0.09864760220141695,0.7706792950630188,1.2125657121941913e-05,1.8666574760572985e-05,0.0006384447915479541
H,1930,fryum/Data/Images/Anomaly/007.JPG,fryum,1,0.010282345224430167,large,5,0.7140268213120696,0.9579571616021583,0.39963605910395833,0.7630354762077332,1.9681160665641073e-06,4.343179327293001e-08,0.001119122956879437
H,1931,fryum/Data/Images/Anomaly/025.JPG,fryum,1,0.00020497607370194244,small,1,1.0,0.99880038997492,0.12122087144815138,0.7548137307167053,4.7253027446458873e-07,7.957623893162236e-07,0.0003760943072848022
A,1892,fryum/Data/Images/Anomaly/030.JPG,fryum,1,0.00014534667044319554,small,2,1.0,0.9989409941494478,0.1448801189363971,0.5898064970970154,2.4733895997997024e-07,3.642814817794715e-06,0.0006274108891375363
A,1893,fryum/Data/Images/Normal/402.JPG,fryum,0,0.0,normal,0,0.0,,,0.5561246275901794,1.4134100467799726e-07,,1.0786845194843409e-08
A,1894,fryum/Data/Images/Normal/181.JPG,fryum,0,0.0,normal,0,0.0,,,0.5745460987091064,1.1579722780652446e-07,,7.2821637608910805e-09
A,1895,fryum/Data/Images/Anomaly/085.JPG,fryum,1,0.0003577764195524813,small,15,1.0,0.9958440207584591,0.09429873411166893,0.5910054445266724,4.297670329833636e-06,3.0225535851968743e-07,0.0017258379375562072
A,1896,fryum/Data/Images/Anomaly/067.JPG,fryum,1,0.004334312249370164,large,1,0.40842648323301806,0.9989045752481049,0.7930698807189325,0.6062437891960144,2.784916250675451e-05,0.00010371857933932915,0.003763384185731411
A,1897,fryum/Data/Images/Anomaly/059.JPG,fryum,1,0.20461829728238995,large,1,0.21040361358006704,0.9399313519066883,0.7433648153228911,0.6404865980148315,0.00034156677429564297,2.5340591847111682e-08,0.007954937405884266
A,1898,fryum/Data/Images/Normal/098.JPG,fryum,0,0.0,normal,0,0.0,,,0.5344603061676025,1.5477607462344167e-07,,1.4593084962655212e-08
A,1899,fryum/Data/Images/Normal/228.JPG,fryum,0,0.0,normal,0,0.0,,,0.5738864541053772,2.2929353349354642e-07,,1.1724942083901624e-07
A,1900,fryum/Data/Images/Anomaly/008.JPG,fryum,1,0.006797751971497145,large,2,0.6080043859649122,0.9977235628353247,0.7031732744069877,0.6908355355262756,0.0036117101553827524,0.0003257430507801473,0.0058183930814266205
A,1901,fryum/Data/Images/Anomaly/056.JPG,fryum,1,0.15420163682711946,large,3,0.19595901005413766,0.9734003036587788,0.8473324078013781,0.6814814805984497,4.0563918446423486e-05,3.4423187855736614e-08,0.010495446622371674
A,1902,fryum/Data/Images/Anomaly/070.JPG,fryum,1,0.004062253097002132,large,1,0.41376146788990825,0.9942404323791959,0.2513798686710434,0.6743309497833252,0.00013016095908824354,2.3326814698521048e-05,0.00401656050235033
A,1903,fryum/Data/Images/Anomaly/046.JPG,fryum,1,0.16044036314306584,large,1,0.1819047619047619,0.9692992528896827,0.8099927040678508,0.6553706526756287,4.597429779096274e-06,4.474508585872172e-08,0.00672241160646081
A,1904,fryum/Data/Images/Normal/012.JPG,fryum,0,0.0,normal,0,0.0,,,0.5317544341087341,1.0264675154303404e-07,,1.3095754702874274e-08
A,1905,fryum/Data/Images/Anomaly/065.JPG,fryum,1,0.0007490943784380078,small,3,0.8308457711442786,0.9980659726546013,0.4050541075433416,0.589637815952301,6.072828000469599e-06,0.0002178148424718529,0.0017291964031755924
A,1906,fryum/Data/Images/Anomaly/090.JPG,fryum,1,0.00029069334088639107,small,1,1.0,0.9975039176630253,0.12246306241963267,0.549591064453125,2.2210343786355224e-07,1.4743797294158867e-07,4.320523657952435e-05
A,1907,fryum/Data/Images/Anomaly/066.JPG,fryum,1,0.0022659173238323816,medium,1,0.5641447368421053,0.9982952710197216,0.5524681097943228,0.5906931161880493,1.6856962474776083e-06,4.093642473890213e-06,0.000936684082262218
A,1908,fryum/Data/Images/Anomaly/002.JPG,fryum,1,0.01033452095228157,large,2,0.6126938333934367,0.9966988092254989,0.7891459884815539,0.693105161190033,0.014927653595805168,0.0007403224008157849,0.008959158323705196
A,1909,fryum/Data/Images/Normal/337.JPG,fryum,0,0.0,normal,0,0.0,,,0.553006649017334,1.265960491991791e-07,,7.137453739147759e-09
A,1910,fryum/Data/Images/Anomaly/034.JPG,fryum,1,5.9629403258746885e-05,small,1,1.0,0.9993950515825096,0.051098538791449204,0.5733787417411804,3.303610469629348e-07,9.635589321987936e-07,0.00021353663760237396
A,1911,fryum/Data/Images/Anomaly/080.JPG,fryum,1,0.0005552988178470804,small,35,1.0,0.971724376111712,0.0165636536253959,0.591496467590332,5.526729637495009e-06,7.34824467940598e-08,0.0007791914395056665
A,1912,fryum/Data/Images/Anomaly/083.JPG,fryum,1,0.0010323340439170555,small,19,0.9963898916967509,0.991417260341177,0.12477748697765226,0.5942648649215698,8.256162982434034e-05,1.820285774556396e-06,0.0029318027663975954
A,1913,fryum/Data/Images/Normal/239.JPG,fryum,0,0.0,normal,0,0.0,,,0.5263779163360596,1.876389461585859e-07,,5.327379426489642e-07
A,1914,fryum/Data/Images/Anomaly/098.JPG,fryum,1,0.0017777015846513916,medium,10,0.9811320754716981,0.9866681844767616,0.07274890727215017,0.5828180313110352,3.9655421346651565e-07,1.2980366648207564e-07,6.902497773353389e-08
A,1915,fryum/Data/Images/Anomaly/013.JPG,fryum,1,0.0004993962522920051,small,1,1.0,0.9925314699480708,0.21717121055216432,0.5648993849754333,1.0594044397294056e-07,4.702582856452864e-08,6.461009860458944e-08
A,1916,fryum/Data/Images/Normal/245.JPG,fryum,0,0.0,normal,0,0.0,,,0.5465302467346191,3.020485337401624e-07,,1.826910738600418e-05
A,1917,fryum/Data/Images/Anomaly/062.JPG,fryum,1,0.0013975641388768803,medium,2,0.7813333333333333,0.9988918687262626,0.41893571918721745,0.662615954875946,0.00020501833932939917,0.010328111238777637,0.004694176837801933
A,1918,fryum/Data/Images/Normal/148.JPG,fryum,0,0.0,normal,0,0.0,,,0.5500872135162354,1.3812385191158683e-07,,6.19595880380075e-07
A,1919,fryum/Data/Images/Normal/087.JPG,fryum,0,0.0,normal,0,0.0,,,0.5679746270179749,7.65167698091318e-08,,5.7995719338066465e-09
A,1920,fryum/Data/Images/Anomaly/011.JPG,fryum,1,0.0026311474187922066,medium,1,0.5169971671388102,0.9971735324315489,0.3062490938119353,0.5929511785507202,6.0509970353450626e-05,0.00016891540144570172,0.003056239103898406
A,1921,fryum/Data/Images/Normal/244.JPG,fryum,0,0.0,normal,0,0.0,,,0.5389034152030945,1.6572425920458045e-07,,1.6906346544942608e-08
A,1922,fryum/Data/Images/Normal/467.JPG,fryum,0,0.0,normal,0,0.0,,,0.5522515177726746,1.4929089786619443e-07,,4.469044156962809e-08
A,1923,fryum/Data/Images/Anomaly/005.JPG,fryum,1,0.012510994171225831,large,5,0.6321120047661603,0.9943117994564504,0.6589639014071447,0.6870504021644592,0.007137045729905367,1.266431536350865e-05,0.01091612596064806
A,1924,fryum/Data/Images/Anomaly/043.JPG,fryum,1,0.14158256436248715,large,1,0.2192945511976836,0.9625540272287746,0.6979996613800933,0.5905653834342957,6.095519438531483e-06,5.360919530517094e-08,0.0030727963894605637
A,1925,fryum/Data/Images/Normal/487.JPG,fryum,0,0.0,normal,0,0.0,,,0.5538651347160339,1.230499577786759e-07,,1.0274670003695974e-08
A,1926,fryum/Data/Images/Anomaly/010.JPG,fryum,1,0.0020795754386487976,medium,2,0.9874551971326165,0.8968202844526129,0.009226334185377435,0.5593351125717163,1.529177211523347e-07,4.096985151136323e-08,1.7454439671382715e-08
A,1927,fryum/Data/Images/Normal/342.JPG,fryum,0,0.0,normal,0,0.0,,,0.5556834936141968,8.851732502535015e-08,,6.26587226548736e-09
A,1928,fryum/Data/Images/Normal/307.JPG,fryum,0,0.0,normal,0,0.0,,,0.5333468914031982,1.413102950209577e-07,,1.3423250067035042e-08
A,1929,fryum/Data/Images/Anomaly/087.JPG,fryum,1,0.00019379556059092738,small,5,1.0,0.9927471358001753,0.1247559825099315,0.5916497707366943,3.4021108149318025e-05,0.00010663588909665123,0.0016047924291342497
A,1930,fryum/Data/Images/Anomaly/007.JPG,fryum,1,0.010282345224430167,large,5,0.7140268213120696,0.9646420376936841,0.38975659435952825,0.5891538858413696,3.0149105896271067e-06,3.5832425027138015e-08,0.0017437501810491085
A,1931,fryum/Data/Images/Anomaly/025.JPG,fryum,1,0.00020497607370194244,small,1,1.0,0.9989881933296938,0.17079461537626964,0.5800596475601196,1.4224484630176448e-06,3.0502769732265733e-06,0.0007690141792409122
H,1932,fryum/Data/Images/Anomaly/072.JPG,fryum,1,0.003335519744786154,large,2,0.5497206703910614,0.9989688611759344,0.8004275873256264,0.8364995121955872,0.0054718321189284325,0.022681618109345436,0.0050469920970499516
H,1933,fryum/Data/Images/Normal/377.JPG,fryum,0,0.0,normal,0,0.0,,,0.40050169825553894,8.366548343019531e-08,,5.995826946048055e-09
H,1934,fryum/Data/Images/Normal/089.JPG,fryum,0,0.0,normal,0,0.0,,,0.41820645332336426,4.074351167560053e-08,,4.290780175608688e-09
H,1935,fryum/Data/Images/Anomaly/089.JPG,fryum,1,0.0013826567880621935,medium,33,0.9946091644204852,0.9957925799092396,0.334483044793546,0.7714791893959045,6.475434474850772e-06,5.715947395401599e-07,0.001038767397403717
H,1936,fryum/Data/Images/Anomaly/077.JPG,fryum,1,0.001956589794427632,medium,1,0.5904761904761905,0.9983921132035949,0.37152470687999956,0.7395776510238647,0.0003742025000974536,0.002216585446149111,0.00274722115136683
H,1937,fryum/Data/Images/Normal/344.JPG,fryum,0,0.0,normal,0,0.0,,,0.3933382034301758,4.286035704126334e-08,,3.6724439045343615e-09
H,1938,fryum/Data/Images/Anomaly/051.JPG,fryum,1,0.12735349800986867,large,1,0.2133325529673417,0.9820599382690481,0.8139299532526816,0.837273895740509,0.015469446778297424,7.7076256275177e-05,0.024713287129998207
H,1939,fryum/Data/Images/Anomaly/022.JPG,fryum,1,0.00021988342451662916,small,4,1.0,0.9844180763582178,0.4638548553333445,0.7570013999938965,3.331371658532589e-07,1.2127767234915154e-08,0.0005199802690185606
H,1940,fryum/Data/Images/Normal/166.JPG,fryum,0,0.0,normal,0,0.0,,,0.39061030745506287,3.3426029943939284e-08,,2.6666719943335693e-09
H,1941,fryum/Data/Images/Normal/392.JPG,fryum,0,0.0,normal,0,0.0,,,0.4275926947593689,3.9989775046933573e-08,,3.214641663973339e-09
H,1942,fryum/Data/Images/Anomaly/092.JPG,fryum,1,0.000547845142439737,small,5,1.0,0.9622896534041039,0.009628602381549745,0.4736537039279938,4.166067313349231e-08,1.1846587710806489e-08,3.742004484053041e-09
H,1943,fryum/Data/Images/Normal/006.JPG,fryum,0,0.0,normal,0,0.0,,,0.4022118151187897,8.279796759325109e-08,,1.5859612290114455e-08
H,1944,fryum/Data/Images/Normal/435.JPG,fryum,0,0.0,normal,0,0.0,,,0.4646032452583313,9.900490027803244e-08,,2.5246061241546158e-08
H,1945,fryum/Data/Images/Normal/400.JPG,fryum,0,0.0,normal,0,0.0,,,0.44341814517974854,1.623093908165174e-07,,2.9598512085726725e-08
H,1946,fryum/Data/Images/Anomaly/081.JPG,fryum,1,0.0007155528391049626,small,44,1.0,0.9787422216482926,0.029592987769590306,0.8227041959762573,0.08388669788837433,0.00406606262549758,0.02130402810871601
H,1947,fryum/Data/Images/Anomaly/018.JPG,fryum,1,0.003663481462709262,large,1,0.82706002034588,0.9911580647913698,0.35445864207407435,0.7459920048713684,3.6877365346299484e-05,4.556871715521993e-07,0.002873355522751808
H,1948,fryum/Data/Images/Anomaly/095.JPG,fryum,1,0.0013826567880621935,medium,24,1.0,0.928928644132113,0.009701608025798789,0.4531945586204529,3.908458978685303e-08,7.81834508245538e-09,3.3301859048151528e-09
H,1949,fryum/Data/Images/Anomaly/078.JPG,fryum,1,0.002564064340126116,medium,1,0.6526162790697675,0.9982473429288026,0.492566729849094,0.8048615455627441,0.00021845857554581016,0.0029816601891070604,0.004528710152953863
H,1950,fryum/Data/Images/Anomaly/093.JPG,fryum,1,0.00221746843368465,medium,16,1.0,0.9677525728308423,0.061491403403273616,0.46299833059310913,3.321359827168635e-07,5.847498840694243e-08,1.2489299194839987e-07
H,1951,fryum/Data/Images/Normal/260.JPG,fryum,0,0.0,normal,0,0.0,,,0.42862024903297424,1.0508232151096308e-07,,1.4141255277877463e-08
H,1952,fryum/Data/Images/Anomaly/012.JPG,fryum,1,0.0021839268943516046,medium,5,0.9351535836177475,0.9717489529331269,0.1691493227716029,0.7903136014938354,0.0013978761853650212,3.456753802311141e-06,0.005400245077908039
H,1953,fryum/Data/Images/Anomaly/000.JPG,fryum,1,0.003301978205453109,large,4,0.873589164785553,0.9973539404090823,0.46622781351134135,0.7688658833503723,0.0001526898704469204,2.94370147457812e-06,0.004218490794301033
H,1954,fryum/Data/Images/Normal/093.JPG,fryum,0,0.0,normal,0,0.0,,,0.39739736914634705,8.491183223213739e-08,,1.0603290689914502e-08
H,1955,fryum/Data/Images/Anomaly/054.JPG,fryum,1,0.13226547010330794,large,1,0.20056353902507748,0.990349824654225,0.9225763573971516,0.8539197444915771,0.17963670194149017,0.007130070589482784,0.04906515032052994
H,1956,fryum/Data/Images/Anomaly/069.JPG,fryum,1,0.002951655461307971,medium,5,0.5012626262626263,0.9977309379170651,0.40584301119740146,0.7826849222183228,6.951210525585338e-05,1.878755028883461e-05,0.0028383866883814335
H,1957,fryum/Data/Images/Anomaly/039.JPG,fryum,1,0.00016025402125788226,small,1,1.0,0.9999352466517448,0.6930139217080743,0.745296061038971,8.745722368530551e-08,1.567117124068318e-06,0.0002676927833817899
H,1958,fryum/Data/Images/Anomaly/097.JPG,fryum,1,0.0003167812048120928,small,10,1.0,0.993451888712941,0.09791071062677677,0.5638461112976074,1.7735251844896993e-07,8.990506472628113e-08,1.409569421184642e-07
H,1959,fryum/Data/Images/Anomaly/041.JPG,fryum,1,0.20174863225056275,large,1,0.10924742306129234,0.9927633200171069,0.9596189559769067,0.8600960969924927,0.037976428866386414,0.0002514994121156633,0.0395488366484642
H,1960,fryum/Data/Images/Anomaly/042.JPG,fryum,1,0.15823034838478853,large,1,0.1616930070424194,0.9916387747115618,0.9456870532415633,0.8677528500556946,0.7449129223823547,0.029527688398957253,0.03929883614182472
H,1961,fryum/Data/Images/Normal/013.JPG,fryum,0,0.0,normal,0,0.0,,,0.41185930371284485,5.98526739281624e-08,,4.868832448323701e-09
A,1932,fryum/Data/Images/Anomaly/072.JPG,fryum,1,0.003335519744786154,large,2,0.5497206703910614,0.9992381667177115,0.814812018641307,0.600795567035675,0.00014110159827396274,0.0018791387556120753,0.004480359610170126
A,1933,fryum/Data/Images/Normal/377.JPG,fryum,0,0.0,normal,0,0.0,,,0.5184049010276794,9.393098565624314e-08,,4.560961386346207e-09
A,1934,fryum/Data/Images/Normal/089.JPG,fryum,0,0.0,normal,0,0.0,,,0.5608843564987183,7.218525155394673e-08,,4.322729729722141e-09
A,1935,fryum/Data/Images/Anomaly/089.JPG,fryum,1,0.0013826567880621935,medium,33,0.9946091644204852,0.9962272117903608,0.3179906172033982,0.5960508584976196,4.593918129103258e-05,1.0305466275895014e-05,0.0027536919806152582
A,1936,fryum/Data/Images/Anomaly/077.JPG,fryum,1,0.001956589794427632,medium,1,0.5904761904761905,0.9982606926765792,0.3553722993008984,0.552198052406311,1.7838681287685176e-06,8.033783160499297e-06,0.0011267631780356169
A,1937,fryum/Data/Images/Normal/344.JPG,fryum,0,0.0,normal,0,0.0,,,0.5138096213340759,7.090601172876632e-08,,3.150404603857737e-09
A,1938,fryum/Data/Images/Anomaly/051.JPG,fryum,1,0.12735349800986867,large,1,0.2133325529673417,0.9639947176002477,0.6981660880010737,0.591784656047821,1.2109450835851021e-05,3.556770877821691e-08,0.0026093823835253716
A,1939,fryum/Data/Images/Anomaly/022.JPG,fryum,1,0.00021988342451662916,small,4,1.0,0.9905151022246849,0.47237235495094326,0.5858334898948669,3.8430269455602684e-07,4.352075677616085e-08,0.0008102523861452937
A,1940,fryum/Data/Images/Normal/166.JPG,fryum,0,0.0,normal,0,0.0,,,0.5017762184143066,5.7828167143725295e-08,,2.7266728874764112e-09
A,1941,fryum/Data/Images/Normal/392.JPG,fryum,0,0.0,normal,0,0.0,,,0.5445892810821533,7.523653522412133e-08,,5.783334255937689e-09
A,1942,fryum/Data/Images/Anomaly/092.JPG,fryum,1,0.000547845142439737,small,5,1.0,0.9888359345572838,0.20476797387651124,0.5618641376495361,6.794536488996528e-08,3.355837563390196e-08,5.485055964982166e-09
A,1943,fryum/Data/Images/Normal/006.JPG,fryum,0,0.0,normal,0,0.0,,,0.5385337471961975,7.931625134460774e-08,,5.6098663492321066e-09
A,1944,fryum/Data/Images/Normal/435.JPG,fryum,0,0.0,normal,0,0.0,,,0.5756106376647949,2.659951974237629e-07,,4.2481053696974413e-07
A,1945,fryum/Data/Images/Normal/400.JPG,fryum,0,0.0,normal,0,0.0,,,0.5646940469741821,1.2502863455665647e-07,,1.2607407562370554e-08
A,1946,fryum/Data/Images/Anomaly/081.JPG,fryum,1,0.0007155528391049626,small,44,1.0,0.9872855883482763,0.04625675829518411,0.5939798951148987,3.2420481147710234e-05,1.807680689580593e-07,0.0028781555593013763
A,1947,fryum/Data/Images/Anomaly/018.JPG,fryum,1,0.003663481462709262,large,1,0.82706002034588,0.9945093384777709,0.48135668968220713,0.587059736251831,6.149798537080642e-06,1.2980618180336023e-07,0.002937138546258211
A,1948,fryum/Data/Images/Anomaly/095.JPG,fryum,1,0.0013826567880621935,medium,24,1.0,0.9416287029779724,0.01093359781595868,0.5629714727401733,7.92142316186073e-08,2.9522571054485525e-08,4.6925490160276695e-09
A,1949,fryum/Data/Images/Anomaly/078.JPG,fryum,1,0.002564064340126116,medium,1,0.6526162790697675,0.9986742178373473,0.6422167637690638,0.6812069416046143,0.0005832429160363972,0.019847681745886803,0.004412459209561348
A,1950,fryum/Data/Images/Anomaly/093.JPG,fryum,1,0.00221746843368465,medium,16,1.0,0.9511465108437288,0.14648122042538542,0.568792998790741,3.7051262324894196e-07,3.751885557790047e-08,2.3607931609603838e-07
A,1951,fryum/Data/Images/Normal/260.JPG,fryum,0,0.0,normal,0,0.0,,,0.5499305129051208,1.1443528791232893e-07,,7.2075851953457e-09
A,1952,fryum/Data/Images/Anomaly/012.JPG,fryum,1,0.0021839268943516046,medium,5,0.9351535836177475,0.9869196280394029,0.1991442814656336,0.6247315406799316,4.1768926166696474e-05,1.4664075820292055e-07,0.004076086450368166
A,1953,fryum/Data/Images/Anomaly/000.JPG,fryum,1,0.003301978205453109,large,4,0.873589164785553,0.9974382155484336,0.4515884274420102,0.6034390330314636,0.0005820893566124141,8.333901860169135e-06,0.005501459818333387
A,1954,fryum/Data/Images/Normal/093.JPG,fryum,0,0.0,normal,0,0.0,,,0.5346723198890686,1.5654276808163559e-07,,4.564727262845736e-08
A,1955,fryum/Data/Images/Anomaly/054.JPG,fryum,1,0.13226547010330794,large,1,0.20056353902507748,0.9721218418888466,0.7785306371563342,0.5950920581817627,3.1686161037214333e-06,6.211515568566028e-08,0.003202941967174411
