attempt_index,epoch,batch,file_names,image_sha256,mask_sha256,labels
377,3,16,"[""pcb1/Data/Images/Normal/0520.JPG"", ""pcb2/Data/Images/Normal/0479.JPG"", ""pcb4/Data/Images/Anomaly/039.JPG"", ""macaroni2/Data/Images/Normal/0297.JPG"", ""pcb1/Data/Images/Normal/0569.JPG"", ""pcb4/Data/Images/Normal/0174.JPG""]",4804df10bc8c887cd6a901befc841f7310cc4a3cf41229e59d9311419435f298,0140ffa4bd906d4d7da4246610a007ec6eb4c87637a60dd49770a29c54f4317b,"[0, 0, 1, 0, 0, 0]"
378,3,17,"[""pcb1/Data/Images/Normal/0394.JPG"", ""candle/Data/Images/Anomaly/035.JPG"", ""pcb3/Data/Images/Normal/0552.JPG"", ""pcb3/Data/Images/Anomaly/010.JPG"", ""pcb1/Data/Images/Anomaly/087.JPG"", ""capsules/Data/Images/Normal/240.JPG""]",c9d1fd5e4091c701452c85b8c23c8fae564daa70fb155c93402fc1752db42866,b287d9096b199056217f237e12bf124800446d33b3b83fcb879d819c1002ee09,"[0, 1, 0, 1, 1, 0]"
379,3,18,"[""macaroni2/Data/Images/Anomaly/066.JPG"", ""candle/Data/Images/Anomaly/093.JPG"", ""pcb4/Data/Images/Normal/0525.JPG"", ""chewinggum/Data/Images/Normal/239.JPG"", ""candle/Data/Images/Normal/0648.JPG"", ""capsules/Data/Images/Anomaly/086.JPG""]",8085ff65013996f422b9cdd9d5a4660573f7718453e00681e3face4c21bd2477,904a356a2924db037c647aa243178884e17990272a9822cfe2a788fabdca1790,"[1, 1, 0, 0, 0, 1]"
380,3,19,"[""macaroni2/Data/Images/Normal/0168.JPG"", ""macaroni2/Data/Images/Anomaly/078.JPG"", ""pcb1/Data/Images/Normal/0654.JPG"", ""capsules/Data/Images/Normal/363.JPG"", ""macaroni2/Data/Images/Normal/0363.JPG"", ""macaroni2/Data/Images/Anomaly/031.JPG""]",297ff20812c398344ef8f65f2f43e8764c75eff7e54d47d82187c370252133bd,b076f9ec32ebfcb95d5170af0f6aef50acef5c919b301187809375f81aa2bf14,"[0, 1, 0, 0, 0, 1]"
381,3,20,"[""pcb2/Data/Images/Normal/0755.JPG"", ""pcb1/Data/Images/Normal/0187.JPG"", ""pcb4/Data/Images/Normal/0552.JPG"", ""pipe_fryum/Data/Images/Normal/050.JPG"", ""pcb3/Data/Images/Anomaly/053.JPG"", ""capsules/Data/Images/Normal/196.JPG""]",6df42ae2c06000614d91c541bce52fb1a1188033a9d6e9ccebaaccb80c9f33ea,00a0605a43264d7333392300c354b07da1bb0faa251cbb6d0b0b60c94eeb0b9b,"[0, 0, 0, 0, 1, 0]"
382,3,21,"[""pcb2/Data/Images/Anomaly/043.JPG"", ""chewinggum/Data/Images/Anomaly/069.JPG"", ""cashew/Data/Images/Normal/050.JPG"", ""pcb2/Data/Images/Anomaly/056.JPG"", ""candle/Data/Images/Normal/0306.JPG"", ""cashew/Data/Images/Normal/087.JPG""]",3072c512c755f285ecd37ffd3ec457d00149a5e27091986fa0e27cb3d2049614,2259d8344eb10fbd758c7b85c00d2612ca488ed6f2ce76fab49462d5ea6cc1ac,"[1, 1, 0, 1, 0, 0]"
383,3,22,"[""candle/Data/Images/Normal/0159.JPG"", ""macaroni2/Data/Images/Anomaly/084.JPG"", ""pcb2/Data/Images/Normal/0800.JPG"", ""macaroni1/Data/Images/Anomaly/071.JPG"", ""cashew/Data/Images/Anomaly/046.JPG"", ""pcb2/Data/Images/Normal/0545.JPG""]",11d3286b36bcafbe1eb81abe4b1972e06975e1b680c3c0d02d540b01973a7e68,511cb8e1a674361eee394af3dcf575f7934ac1a34ca17c4b5d7250ec9ff07c70,"[0, 1, 0, 1, 1, 0]"
384,3,23,"[""chewinggum/Data/Images/Anomaly/060.JPG"", ""pcb4/Data/Images/Normal/0484.JPG"", ""cashew/Data/Images/Normal/352.JPG"", ""pcb3/Data/Images/Normal/0900.JPG"", ""macaroni1/Data/Images/Anomaly/031.JPG"", ""macaroni1/Data/Images/Anomaly/016.JPG""]",bd3605c94fb9e94c9c5f5b0d62f189c2b4d6bda46942895f4f69c71c6c4bd2b3,5a2bcba7da6c3058e5b2911f180a3b1ddb58c6f93a6e34b9ad69ef363e5d5273,"[1, 0, 0, 0, 1, 1]"
385,3,24,"[""pcb3/Data/Images/Normal/0755.JPG"", ""macaroni1/Data/Images/Anomaly/073.JPG"", ""capsules/Data/Images/Anomaly/024.JPG"", ""pipe_fryum/Data/Images/Anomaly/026.JPG"", ""pcb1/Data/Images/Normal/0964.JPG"", ""pipe_fryum/Data/Images/Normal/400.JPG""]",1af9b560b17e658a3c8e08a52dbf2b0a09c0895b88cea9bb3b3ea0147a4ee951,48da14baa7932f35f07987419b5c79be7826d1b1202bc1f0cc19fbb4e61ac7a6,"[0, 1, 1, 1, 0, 0]"
386,3,25,"[""cashew/Data/Images/Normal/367.JPG"", ""capsules/Data/Images/Anomaly/036.JPG"", ""macaroni1/Data/Images/Normal/0172.JPG"", ""macaroni1/Data/Images/Anomaly/041.JPG"", ""pcb3/Data/Images/Normal/0923.JPG"", ""capsules/Data/Images/Anomaly/002.JPG""]",36d7ac12b16c12d6eae1d03c2e4f937bd7b8f237e9a7c396573463db7a78bdb5,1f69d9fd12e7676b87941bd296fe30b38a91bc7a3453f86c1f973f798ecff634,"[0, 1, 0, 1, 0, 1]"
387,3,26,"[""macaroni2/Data/Images/Anomaly/016.JPG"", ""candle/Data/Images/Normal/0790.JPG"", ""pcb1/Data/Images/Normal/0400.JPG"", ""pcb3/Data/Images/Anomaly/046.JPG"", ""pcb3/Data/Images/Anomaly/034.JPG"", ""pcb4/Data/Images/Anomaly/011.JPG""]",2845dc26acb1be09e77d24312e52fcb4b4c4bf6936ca17406e5ff25469a67962,a418d09102f67f8616db881bdcff064ff83dda5eafc2ebd9bf1a00d73bae4ffa,"[1, 0, 0, 1, 1, 1]"
388,3,27,"[""pcb1/Data/Images/Anomaly/008.JPG"", ""pcb1/Data/Images/Anomaly/062.JPG"", ""candle/Data/Images/Anomaly/026.JPG"", ""candle/Data/Images/Anomaly/098.JPG"", ""pcb3/Data/Images/Normal/0800.JPG"", ""pcb3/Data/Images/Normal/0920.JPG""]",34929e349d53d474f2b1bfcc8be6e0ecb2b4140adc04caf8ca38cbc5628d591f,3a241df72af889f716271b34e9e24514667764ec56564f8b991a1dade95214bd,"[1, 1, 1, 1, 0, 0]"
389,3,28,"[""fryum/Data/Images/Normal/260.JPG"", ""macaroni1/Data/Images/Anomaly/089.JPG"", ""capsules/Data/Images/Anomaly/082.JPG"", ""pcb3/Data/Images/Anomaly/039.JPG"", ""candle/Data/Images/Anomaly/036.JPG"", ""capsules/Data/Images/Anomaly/035.JPG""]",49f9fddd8dfe50bc026fe4951b339747b9d840ed7d8aaf808bc384159fc388bf,c2544dc4ff06ab525b581284704dc2ac47613785ad306e2dadeb274aebc5bca9,"[0, 1, 1, 1, 1, 1]"
390,3,29,"[""macaroni2/Data/Images/Normal/0685.JPG"", ""cashew/Data/Images/Normal/089.JPG"", ""macaroni2/Data/Images/Normal/0790.JPG"", ""chewinggum/Data/Images/Anomaly/009.JPG"", ""pcb3/Data/Images/Normal/0479.JPG"", ""fryum/Data/Images/Normal/482.JPG""]",6cfb851fdb9f38b82cbb62922bf0c3eddb988d2440e333b12b6bf5454368e979,6a24b26775aaf7a82ba68cd82f438a94b60f94ae20224ef6a6b5933712de2274,"[0, 0, 0, 1, 0, 0]"
391,3,30,"[""capsules/Data/Images/Anomaly/006.JPG"", ""macaroni1/Data/Images/Anomaly/005.JPG"", ""pcb3/Data/Images/Anomaly/045.JPG"", ""pcb1/Data/Images/Anomaly/080.JPG"", ""fryum/Data/Images/Normal/239.JPG"", ""pcb2/Data/Images/Normal/0214.JPG""]",19eec9a0f73133a1b3af86133079b882f88b8009ac2ae1a4dddb4b0ae340c89c,c4b396f132bc179f64e04f95127581697cc9809d2cc17f7acb63f22ee8c52202,"[1, 1, 1, 1, 0, 0]"
392,3,31,"[""macaroni2/Data/Images/Anomaly/082.JPG"", ""pcb1/Data/Images/Anomaly/004.JPG"", ""pcb2/Data/Images/Normal/0648.JPG"", ""candle/Data/Images/Normal/0286.JPG"", ""pcb4/Data/Images/Normal/0320.JPG"", ""cashew/Data/Images/Anomaly/097.JPG""]",362a533bf98c87a19693277ff214c5df81b1d346614f55b16a81d015cd078e0a,1d33d414950001b01e195bb85517462a7ff20115befecae2031b0e858b9969b4,"[1, 1, 0, 0, 0, 1]"
393,3,32,"[""pcb4/Data/Images/Anomaly/078.JPG"", ""capsules/Data/Images/Anomaly/050.JPG"", ""candle/Data/Images/Anomaly/097.JPG"", ""pcb2/Data/Images/Anomaly/074.JPG"", ""capsules/Data/Images/Anomaly/068.JPG"", ""macaroni2/Data/Images/Normal/0755.JPG""]",654c282c744e6f93925575775f9f521a2c9786a59cba32078bce55736b6b683c,90dc77a0d37ae38b65a82cc6af205c6ba31770f8873ae296b52d482a070f95dd,"[1, 1, 1, 1, 1, 0]"
394,3,33,"[""capsules/Data/Images/Anomaly/011.JPG"", ""pcb1/Data/Images/Anomaly/060.JPG"", ""pcb4/Data/Images/Anomaly/023.JPG"", ""pcb2/Data/Images/Normal/0518.JPG"", ""pcb2/Data/Images/Anomaly/072.JPG"", ""capsules/Data/Images/Anomaly/020.JPG""]",ce8bd47b5adab508d7a64e67ed86fbe25edadfa3be0ca409c6aa7d99d24bb9f4,5431b95742d77814ec49d4c333d11232f4b7b1b0c2f5244dcb51ce9b160fed2f,"[1, 1, 1, 0, 1, 1]"
395,3,34,"[""macaroni1/Data/Images/Normal/0016.JPG"", ""pcb4/Data/Images/Normal/0294.JPG"", ""pcb3/Data/Images/Anomaly/089.JPG"", ""pcb4/Data/Images/Anomaly/069.JPG"", ""pcb4/Data/Images/Normal/0631.JPG"", ""pcb4/Data/Images/Anomaly/034.JPG""]",65a4d6d57e1290ea16a8ae6d346c3e2036f56e809b01c72a348a9bc155379f95,e7b38232e1688d325bb015aa349999ae7235d19dcce60bc2fa538f486fb877c0,"[0, 0, 1, 1, 0, 1]"
396,3,35,"[""capsules/Data/Images/Normal/013.JPG"", ""chewinggum/Data/Images/Anomaly/072.JPG"", ""pcb2/Data/Images/Normal/0514.JPG"", ""pcb4/Data/Images/Normal/0705.JPG"", ""pcb2/Data/Images/Normal/0940.JPG"", ""macaroni2/Data/Images/Normal/0900.JPG""]",80198c9d2e582b74a32d49261ecbd15a69e7c77faed801f2285f463897545435,a00df9d48e0d1b21e260a6ed63517b5ea0e933e4bc33fa17ff773ff5c3c9716c,"[0, 1, 0, 0, 0, 0]"
397,3,36,"[""macaroni2/Data/Images/Anomaly/013.JPG"", ""fryum/Data/Images/Anomaly/011.JPG"", ""pipe_fryum/Data/Images/Anomaly/060.JPG"", ""pcb3/Data/Images/Normal/0490.JPG"", ""cashew/Data/Images/Anomaly/033.JPG"", ""macaroni1/Data/Images/Anomaly/098.JPG""]",2f93cc51cd3452b02bca42d6e1a21fe6646a640eb1b66e8c2def3aef263fbf8a,b7e9e31bd729b72e60e3d2419f9af0e1dde2419872647fddc2e4182e913c5af6,"[1, 1, 1, 0, 1, 1]"
398,3,37,"[""pcb4/Data/Images/Normal/0490.JPG"", ""pcb2/Data/Images/Anomaly/023.JPG"", ""pcb2/Data/Images/Anomaly/049.JPG"", ""macaroni2/Data/Images/Normal/0402.JPG"", ""chewinggum/Data/Images/Normal/324.JPG"", ""macaroni1/Data/Images/Anomaly/001.JPG""]",d60616389eb11635395e6cc7524a268546c9db73d8990a4b422ce16c009ba19c,e2c6e020320ff6c14b8242e7f6b7c00fd1d991df5d39441b9635aa0a6edd2515,"[0, 1, 1, 0, 0, 1]"
399,3,38,"[""pcb3/Data/Images/Anomaly/063.JPG"", ""cashew/Data/Images/Anomaly/060.JPG"", ""pcb1/Data/Images/Anomaly/063.JPG"", ""pcb3/Data/Images/Anomaly/042.JPG"", ""capsules/Data/Images/Anomaly/023.JPG"", ""cashew/Data/Images/Anomaly/080.JPG""]",96a45a8ef7c5c158106e2d330c0910b40df1e02353591c46335c56b074ad87e3,d90bf34433095ef8255df83f3b02f9f6f0710418f580f73f4716c5d138addbdf,"[1, 1, 1, 1, 1, 1]"
400,3,39,"[""cashew/Data/Images/Anomaly/011.JPG"", ""capsules/Data/Images/Anomaly/078.JPG"", ""fryum/Data/Images/Normal/484.JPG"", ""pcb4/Data/Images/Anomaly/019.JPG"", ""pcb4/Data/Images/Normal/0333.JPG"", ""pcb4/Data/Images/Normal/0755.JPG""]",dfffa312e888d807d6a5209435f573661bf343968b1392f99dad4eb44c33b84c,5183776586659291905f988ce720e15f94a2275672fae0c3201108dff6e84d6a,"[1, 1, 0, 1, 0, 0]"
401,3,40,"[""pcb4/Data/Images/Anomaly/061.JPG"", ""macaroni1/Data/Images/Normal/0659.JPG"", ""macaroni2/Data/Images/Normal/0964.JPG"", ""chewinggum/Data/Images/Normal/487.JPG"", ""pcb1/Data/Images/Anomaly/043.JPG"", ""pipe_fryum/Data/Images/Normal/446.JPG""]",de2d5ae7e98d935505becc5b9fa2d865415ea9800c900948022935747e9a3e25,c528efdbd919ad6aaaad1d055ac0b8d11b54a752567691df33828c34c9d48bac,"[1, 0, 0, 0, 1, 0]"
402,3,41,"[""macaroni2/Data/Images/Anomaly/012.JPG"", ""candle/Data/Images/Normal/0657.JPG"", ""macaroni1/Data/Images/Anomaly/046.JPG"", ""capsules/Data/Images/Normal/286.JPG"", ""fryum/Data/Images/Normal/461.JPG"", ""macaroni2/Data/Images/Normal/0996.JPG""]",5d141c4eed445e60c6a1c35bf0640bfcaaa83c4c89127b4d80ca7c52eda5b1eb,12943bcbac42fcf92551bd22786f2483bfdfde2d01a04dc843f97ba5beaa5101,"[1, 0, 1, 0, 0, 0]"
403,3,42,"[""capsules/Data/Images/Anomaly/071.JPG"", ""capsules/Data/Images/Normal/576.JPG"", ""cashew/Data/Images/Anomaly/029.JPG"", ""fryum/Data/Images/Anomaly/009.JPG"", ""pcb3/Data/Images/Anomaly/033.JPG"", ""pcb2/Data/Images/Normal/0046.JPG""]",151bddd67a685992a4401671d4dbbcafcaf19f374c6d7f35d243e4f6323f5312,bc9d07407f4de52f3c1557eccbe6a7b70289091b550ed705eec8efd5f97c6c54,"[1, 0, 1, 1, 1, 0]"
404,3,43,"[""pipe_fryum/Data/Images/Anomaly/081.JPG"", ""pcb2/Data/Images/Anomaly/096.JPG"", ""pcb1/Data/Images/Normal/0617.JPG"", ""candle/Data/Images/Normal/0400.JPG"", ""pcb4/Data/Images/Normal/0215.JPG"", ""fryum/Data/Images/Normal/400.JPG""]",eb8893c206dff2e01f9dec75a841e5ac3e9ff6f9259bffcee4478753d5d3eef6,53a9cdb6346f39a058d690d63df05b150f73de41f8abf0eab7a3798360c0c697,"[1, 1, 0, 0, 0, 0]"
405,3,44,"[""macaroni1/Data/Images/Anomaly/077.JPG"", ""macaroni2/Data/Images/Anomaly/058.JPG"", ""pcb3/Data/Images/Anomaly/003.JPG"", ""fryum/Data/Images/Normal/245.JPG"", ""pipe_fryum/Data/Images/Normal/309.JPG"", ""pcb1/Data/Images/Normal/0952.JPG""]",c08a4f10e08ebd9de0abafd01849ff800a9c0c4699d16289261ec82a24cfe635,21de54be42f705dc627e848e9285ac346532373231920c863a1be440cf869b79,"[1, 1, 1, 0, 0, 0]"
406,3,45,"[""chewinggum/Data/Images/Anomaly/002.JPG"", ""macaroni1/Data/Images/Anomaly/022.JPG"", ""macaroni1/Data/Images/Anomaly/011.JPG"", ""cashew/Data/Images/Anomaly/090.JPG"", ""pipe_fryum/Data/Images/Normal/087.JPG"", ""pcb2/Data/Images/Anomaly/014.JPG""]",3b02226f68a96fcc14ae900564adfe007da5cd7f6abe84950adcd9c1a897fc0f,6c7a3006ceea8b8a442f90b58c7e161399d3b1224fe805a9edba3350c6714be4,"[1, 1, 1, 1, 0, 1]"
407,3,46,"[""candle/Data/Images/Anomaly/065.JPG"", ""pcb3/Data/Images/Normal/0046.JPG"", ""cashew/Data/Images/Normal/400.JPG"", ""candle/Data/Images/Normal/0631.JPG"", ""fryum/Data/Images/Anomaly/036.JPG"", ""pcb4/Data/Images/Normal/1001.JPG""]",9aef6b61c595f252111806d413ecafa30fc4d2f95dd9ec270b2bb21f534ada6f,cca0fb3254c82610cda697d174ba4bd7c09f1d74378b2ffb3e8a2747675e9972,"[1, 0, 0, 0, 1, 0]"
408,3,47,"[""pcb1/Data/Images/Anomaly/031.JPG"", ""cashew/Data/Images/Anomaly/089.JPG"", ""fryum/Data/Images/Normal/143.JPG"", ""pcb4/Data/Images/Normal/0659.JPG"", ""pcb3/Data/Images/Anomaly/076.JPG"", ""cashew/Data/Images/Anomaly/009.JPG""]",42e9d760db144972e53109c5b574e3b9beccb828e7e33bfd3a5f37ce19d0869f,692b46470b5685b5e0a32c856e8e60a1352208104d47ca41d9c36d164b5b1c5b,"[1, 1, 0, 0, 1, 1]"
409,3,48,"[""candle/Data/Images/Anomaly/076.JPG"", ""cashew/Data/Images/Anomaly/032.JPG"", ""pcb1/Data/Images/Normal/0490.JPG"", ""pcb1/Data/Images/Normal/0518.JPG"", ""chewinggum/Data/Images/Normal/337.JPG"", ""capsules/Data/Images/Normal/427.JPG""]",cceaef1bbf3f6fd0fe90a633a7156f8ef5d97a23e0c63a0339c5b18bfda8c1f8,2fa3abc7b4590f84e3762add6f465ce6e49c7ca7829bc54cb3b14a6dcf0a34e7,"[1, 1, 0, 0, 0, 0]"
410,3,49,"[""pcb3/Data/Images/Anomaly/088.JPG"", ""candle/Data/Images/Normal/0187.JPG"", ""pipe_fryum/Data/Images/Anomaly/036.JPG"", ""chewinggum/Data/Images/Normal/461.JPG"", ""pcb3/Data/Images/Anomaly/012.JPG"", ""macaroni2/Data/Images/Normal/0488.JPG""]",396ea5eaa7bef5fa375d3dba626ae8314a92d16adad450d58664e44233a2f01f,22ab65352b4f3313a7815bb9d1034dccff4e9db3c58c9930d93ccb1e7064f16a,"[1, 0, 1, 0, 1, 0]"
411,3,50,"[""pcb2/Data/Images/Anomaly/092.JPG"", ""macaroni2/Data/Images/Anomaly/022.JPG"", ""fryum/Data/Images/Anomaly/053.JPG"", ""pcb4/Data/Images/Anomaly/053.JPG"", ""pcb3/Data/Images/Anomaly/085.JPG"", ""macaroni1/Data/Images/Normal/0629.JPG""]",2a12489353c927360af6408e55b19a7bb5b84d47ec25f9cc090816a026acfbf9,760517fd25f94b393ffcf5c9b3ee75ed07e216dac661ecddba94eccdc88f0394,"[1, 1, 1, 1, 1, 0]"
412,3,51,"[""pipe_fryum/Data/Images/Anomaly/052.JPG"", ""pcb4/Data/Images/Anomaly/013.JPG"", ""macaroni2/Data/Images/Anomaly/033.JPG"", ""fryum/Data/Images/Anomaly/021.JPG"", ""candle/Data/Images/Normal/0208.JPG"", ""macaroni2/Data/Images/Anomaly/056.JPG""]",cb25eba28f06d1f232635446b088aeb8fa94dc9db0937cf251dcf03a1f91cbb1,de8b9558881ca4c0d834eb3be77b8cd4f22ac5ed7875a47d3a8f546fb9c3fb46,"[1, 1, 1, 1, 0, 1]"
413,3,52,"[""pcb3/Data/Images/Normal/0306.JPG"", ""pcb2/Data/Images/Anomaly/083.JPG"", ""pcb4/Data/Images/Anomaly/095.JPG"", ""candle/Data/Images/Anomaly/057.JPG"", ""pcb2/Data/Images/Anomaly/034.JPG"", ""pcb1/Data/Images/Normal/0755.JPG""]",17b016aa65754743a4987afea07f08cb622a6fe7736a68d9aa052890eca5a943,626c6055306921308b6a662ce3a4fe93a437c917de5e4ec4d12d0a5b3136fa41,"[0, 1, 1, 1, 1, 0]"
414,3,53,"[""macaroni1/Data/Images/Normal/0674.JPG"", ""fryum/Data/Images/Anomaly/026.JPG"", ""pcb1/Data/Images/Normal/0779.JPG"", ""pcb4/Data/Images/Anomaly/004.JPG"", ""capsules/Data/Images/Anomaly/033.JPG"", ""fryum/Data/Images/Normal/213.JPG""]",d0c46e3a79eaf51357809db805de7799f1abc8946123ab8956dfa7c8e7e61429,629b0c0219089f33b1f0c01a8ac28eac337647cd1dac2adfcfe94f719ac08aa3,"[0, 1, 0, 1, 1, 0]"
415,3,54,"[""pcb3/Data/Images/Anomaly/056.JPG"", ""macaroni1/Data/Images/Normal/0196.JPG"", ""fryum/Data/Images/Anomaly/013.JPG"", ""pipe_fryum/Data/Images/Anomaly/048.JPG"", ""pcb2/Data/Images/Anomaly/008.JPG"", ""capsules/Data/Images/Normal/518.JPG""]",3c084be7ae60aa878a118e44579660774a0252fe19690e5c590249d7a8753263,fc92e5246a6a5f91065b11c6130a4ac0e7745925cd9198d6471822b631b7e2f3,"[1, 0, 1, 1, 1, 0]"
416,3,55,"[""pcb4/Data/Images/Normal/0617.JPG"", ""cashew/Data/Images/Normal/084.JPG"", ""pcb3/Data/Images/Normal/0016.JPG"", ""candle/Data/Images/Anomaly/033.JPG"", ""macaroni2/Data/Images/Anomaly/067.JPG"", ""macaroni1/Data/Images/Normal/0923.JPG""]",9e14f0763d29eb7d83934eb04890e894a85504227e893c0ea24c9bdeadfde938,99b134bd61e2c4e2761b25b76fdf510fc8318239c88b57f08e783464d191e758,"[0, 0, 0, 1, 1, 0]"
417,3,56,"[""cashew/Data/Images/Normal/369.JPG"", ""pcb4/Data/Images/Normal/0739.JPG"", ""pcb3/Data/Images/Normal/0991.JPG"", ""fryum/Data/Images/Anomaly/090.JPG"", ""chewinggum/Data/Images/Anomaly/066.JPG"", ""fryum/Data/Images/Normal/352.JPG""]",1964aeb9bc6d64c1fe3a8fe690807d5bc4c0be101984cca7d889794d29a8fa3c,7321b03fb09eec6743e5674ffd003c986a992325e9799ef97776e5602ed89832,"[0, 0, 0, 1, 1, 0]"
418,3,57,"[""macaroni2/Data/Images/Normal/0674.JPG"", ""pcb1/Data/Images/Anomaly/066.JPG"", ""fryum/Data/Images/Anomaly/095.JPG"", ""cashew/Data/Images/Anomaly/019.JPG"", ""pcb1/Data/Images/Anomaly/050.JPG"", ""macaroni1/Data/Images/Anomaly/002.JPG""]",4ad9c282e8f1ed021584f169df09c0da7d761f7fd489ed5589db5588845578a9,5f9fed5e6711fe2d8855cf3434324ddacede92b47eecb033db07c9c8c913f1fb,"[0, 1, 1, 1, 1, 1]"
419,3,58,"[""pipe_fryum/Data/Images/Anomaly/097.JPG"", ""pcb2/Data/Images/Anomaly/079.JPG"", ""candle/Data/Images/Anomaly/010.JPG"", ""pcb1/Data/Images/Normal/0764.JPG"", ""pipe_fryum/Data/Images/Normal/377.JPG"", ""chewinggum/Data/Images/Anomaly/015.JPG""]",10260139b2d4c77b33cd5f1a55d56797a8fdea2c009ea6855d146ce92b682d01,30994d4520278ae5e100888b10af9d2175fb61e5cd24efde0ba6485364df83b8,"[1, 1, 1, 0, 0, 1]"
420,3,59,"[""pcb1/Data/Images/Anomaly/055.JPG"", ""fryum/Data/Images/Anomaly/030.JPG"", ""pcb3/Data/Images/Normal/0619.JPG"", ""candle/Data/Images/Normal/0107.JPG"", ""pipe_fryum/Data/Images/Anomaly/028.JPG"", ""pcb2/Data/Images/Normal/0751.JPG""]",637a1360ce7758a73deb65df338a41336e9b80cf8b4e51bcf6fa09a4b52b76af,c53e855b9779c7f97e11a56499c6de22f82cf12757e1c76843a8cc8deb173c1d,"[1, 1, 0, 0, 1, 0]"
421,3,60,"[""macaroni2/Data/Images/Anomaly/005.JPG"", ""pipe_fryum/Data/Images/Anomaly/078.JPG"", ""pcb1/Data/Images/Anomaly/099.JPG"", ""macaroni2/Data/Images/Normal/0026.JPG"", ""cashew/Data/Images/Normal/213.JPG"", ""pcb1/Data/Images/Anomaly/021.JPG""]",54f3e24da74bc6baf411d66e79a04cc8c42ffa89a5c6952f6cf255c5eaf53bcc,38bda70626ac10bef7488d4a5e766447b6240f08cea74b3aa46b9a2ca60c4e86,"[1, 1, 1, 0, 0, 1]"
422,3,61,"[""macaroni1/Data/Images/Normal/0779.JPG"", ""pcb4/Data/Images/Anomaly/045.JPG"", ""cashew/Data/Images/Anomaly/084.JPG"", ""pcb1/Data/Images/Normal/0971.JPG"", ""cashew/Data/Images/Anomaly/016.JPG"", ""capsules/Data/Images/Normal/100.JPG""]",9080f1f5eb594fe27457464b6350dfbf1220ff6b5ca0076c702281b7c751848f,5f8706531dee3199e4c13cd448bc3d55556934805d8b6dd7622fd6f44659c076,"[0, 1, 1, 0, 1, 0]"
423,3,62,"[""pcb4/Data/Images/Normal/0026.JPG"", ""pcb4/Data/Images/Normal/0400.JPG"", ""pcb1/Data/Images/Anomaly/096.JPG"", ""chewinggum/Data/Images/Anomaly/083.JPG"", ""pcb3/Data/Images/Anomaly/061.JPG"", ""pipe_fryum/Data/Images/Anomaly/073.JPG""]",164e2d7a1296ee44e6985add6d85e3a973a9e3eaada0d6aef1c516c638a827b0,4569120f474136b5b2a9c595f4bbf1c48a5832d3b363fdb5b9ab3e3d660de9c9,"[0, 0, 1, 1, 1, 1]"
424,3,63,"[""macaroni1/Data/Images/Normal/0046.JPG"", ""macaroni2/Data/Images/Anomaly/043.JPG"", ""macaroni2/Data/Images/Normal/0694.JPG"", ""pcb4/Data/Images/Anomaly/056.JPG"", ""cashew/Data/Images/Normal/389.JPG"", ""pipe_fryum/Data/Images/Anomaly/000.JPG""]",1ccabddb2815316eb662e88f5a756815f862cde57d07e3658adb43cc0ecef324,73759dcd213f4e00891679d541075322793d5cfec4f7c7d10def3b62eaf51827,"[0, 1, 0, 1, 0, 1]"
425,3,64,"[""pcb2/Data/Images/Normal/0997.JPG"", ""pcb1/Data/Images/Anomaly/083.JPG"", ""pcb3/Data/Images/Normal/0417.JPG"", ""macaroni1/Data/Images/Normal/0552.JPG"", ""pcb2/Data/Images/Anomaly/029.JPG"", ""fryum/Data/Images/Anomaly/015.JPG""]",feb420e6487eb08d3dd66ec0905eb3bd2e8bcce694c5a69b266e08121bb65ee5,ae2b4fcd74e3d380b39a96c19356cda936520820f3c52373827559faa9c6c00e,"[0, 1, 0, 0, 1, 1]"
426,3,65,"[""pcb3/Data/Images/Anomaly/047.JPG"", ""pipe_fryum/Data/Images/Normal/023.JPG"", ""chewinggum/Data/Images/Normal/244.JPG"", ""capsules/Data/Images/Normal/333.JPG"", ""candle/Data/Images/Normal/0174.JPG"", ""fryum/Data/Images/Anomaly/091.JPG""]",9e3ae17311730794d67c7ff911ba077b2fabf35bd33830b5ca67199f062ea7c0,055d1f0d24e7cb2def34797b6408e0cae60380262a0a26ec75109db14d3aa6b0,"[1, 0, 0, 0, 0, 1]"
427,3,66,"[""cashew/Data/Images/Normal/467.JPG"", ""pcb3/Data/Images/Normal/0514.JPG"", ""chewinggum/Data/Images/Anomaly/061.JPG"", ""capsules/Data/Images/Normal/026.JPG"", ""macaroni2/Data/Images/Normal/0545.JPG"", ""cashew/Data/Images/Anomaly/071.JPG""]",40bc8e751bf73461161ec2b22467ec6e4087cfdc55accb664a7b86bbc372eff1,4ea8f29ba65dccfe1c6b4ddcf756311e5daf82bbd5d756fe2e3d99d80f912a6a,"[0, 0, 1, 0, 0, 1]"
428,3,67,"[""pcb3/Data/Images/Normal/0940.JPG"", ""pcb3/Data/Images/Normal/0621.JPG"", ""pcb2/Data/Images/Anomaly/024.JPG"", ""pcb3/Data/Images/Normal/0674.JPG"", ""pcb3/Data/Images/Anomaly/065.JPG"", ""pcb3/Data/Images/Normal/0659.JPG""]",8cc626a7f9882b75430daa9de411c69d82181cba3df4512d6ef43ed82e63d0d1,1054f96d6c120f171815af1112658c761ef532c4cdbae2823edcdffd9e4d13f7,"[0, 0, 1, 0, 1, 0]"
